country,continent,year,lifeExp,pop,gdpPercap
Djibouti,Africa,1981.2383400142726,48.812,305991,2879.468067
Djibouti,Africa,1988.438962332965,50.04,311025,2880.102568
Djibouti,Africa,1991.0127186035102,51.604,384156,2377.156192
Djibouti,Africa,1996.9013694836794,53.157,417908,1895.016984
Djibouti,Africa,2000.8318658969486,53.373,447416,1908.260867
Djibouti,Africa,2007.8803299797148,54.791,496374,2082.481567
Dominican Republic,Americas,1951.1592826946498,45.928,2491346,1397.717137
Dominican Republic,Americas,1957.2222609461694,49.828,2923186,1544.402995
Dominican Republic,Americas,1961.6248100925545,53.459,3453434,1662.137359
Dominican Republic,Americas,1966.8352335699958,56.751,4049146,1653.723003
Dominican Republic,Americas,1972.5444831571556,59.631,4671329,2189.874499
Dominican Republic,Americas,1977.2406483642396,61.788,5302800,2681.9889
Dominican Republic,Americas,1980.5709583293092,63.727,5968349,2861.092386
Dominican Republic,Americas,1986.9294325537755,66.046,6655297,2899.842175
Dominican Republic,Americas,1991.0178671794815,68.457,7351181,3044.214214
Dominican Republic,Americas,1995.9782513647087,69.957,7992357,3614.101285
Dominican Republic,Americas,2001.051101987095,70.847,8650322,4563.808154
Dominican Republic,Americas,2007.4398412443336,72.235,9319622,6025.374752
Ecuador,Americas,1951.6488302667033,48.357,3548753,3522.110717
Ecuador,Americas,1957.3747230088127,51.356,4058385,3780.546651
Ecuador,Americas,1962.959144249494,54.64,4681707,4086.114078
Ecuador,Americas,1967.5498582184416,56.678,5432424,4579.074215
Ecuador,Americas,1971.9157992921464,58.796,6298651,5280.99471
Ecuador,Americas,1977.8419123476292,61.31,7278866,6679.62326
Ecuador,Americas,1982.4346430297408,64.342,8365850,7213.791267
Ecuador,Americas,1986.6571829354004,67.231,9545158,6481.776993
Ecuador,Americas,1990.5992604063913,69.613,10748394,7103.702595
Ecuador,Americas,1996.1934879516843,72.312,11911819,7429.455877
Ecuador,Americas,2001.8932793256206,74.173,12921234,5773.044512
Ecuador,Americas,2007.4761615190955,74.994,13755680,6873.262326
Egypt,Africa,1952.9814957232168,41.893,22223309,1418.822445
Egypt,Africa,1957.4522693579488,44.444,25009741,1458.915272
Egypt,Africa,1963.2327359201179,46.992,28173309,1693.335853
Egypt,Africa,1968.3199506020107,49.293,31681188,1814.880728
Egypt,Africa,1972.4919959048366,51.137,34807417,2024.008147
Egypt,Africa,1977.9624505062407,53.319,38783863,2785.493582
Egypt,Africa,1983.001795941232,56.006,45681811,3503.729636
Egypt,Africa,1986.6503157441846,59.797,52799062,3885.46071
Egypt,Africa,1993.0343460655965,63.674,59402198,3794.755195
Egypt,Africa,1997.221363986781,67.217,66134291,4173.181797
Egypt,Africa,2003.4605833951587,69.806,73312559,4754.604414
Egypt,Africa,2006.3465014840656,71.338,80264543,5581.180998
El Salvador,Americas,1953.2854749982337,45.262,2042865,3048.3029
El Salvador,Americas,1956.086368372418,48.57,2355805,3421.523218
El Salvador,Americas,1961.2792667716926,52.307,2747687,3776.803627
El Salvador,Americas,1966.9336410350932,55.855,3232927,4358.595393
El Salvador,Americas,1972.7563991489662,58.207,3790903,4520.246008
El Salvador,Americas,1975.5634207558605,56.696,4282586,5138.922374
El Salvador,Americas,1982.5495518638659,56.604,4474873,4098.344175
El Salvador,Americas,1985.7958517089462,63.154,4842194,4140.442097
El Salvador,Americas,1991.4808701083011,66.798,5274649,4444.2317
El Salvador,Americas,1996.59021179281,69.535,5783439,5154.825496
El Salvador,Americas,2003.275489225548,70.734,6353681,5351.568666
El Salvador,Americas,2007.3906597744617,71.878,6939688,5728.353514
Equatorial Guinea,Africa,1950.673729780789,34.482,216964,375.6431231
Equatorial Guinea,Africa,1956.958940314638,35.983,232922,426.0964081
Equatorial Guinea,Africa,1962.9394315562192,37.485,249220,582.8419714
Equatorial Guinea,Africa,1966.2899065798003,38.987,259864,915.5960025
Equatorial Guinea,Africa,1970.7963729439505,40.516,277603,672.4122571
Equatorial Guinea,Africa,1977.7254802632679,42.024,192675,958.5668124
Equatorial Guinea,Africa,1983.1555900116075,43.662,285483,927.8253427
Equatorial Guinea,Africa,1988.2469881987304,45.664,341244,966.8968149
Equatorial Guinea,Africa,1990.7312377312844,47.545,387838,1132.055034
Equatorial Guinea,Africa,1996.9487823963045,48.245,439971,2814.480755
Equatorial Guinea,Africa,2001.0269874434255,49.348,495627,7703.4959
Equatorial Guinea,Africa,2005.7825067579104,51.579,551201,12154.08975
Eritrea,Africa,1952.5647357657176,35.928,1438760,328.9405571
Eritrea,Africa,1956.5251662718752,38.047,1542611,344.1618859
Eritrea,Africa,1962.295720770601,40.158,1666618,380.9958433
Eritrea,Africa,1967.7837958104833,42.189,1820319,468.7949699
Eritrea,Africa,1970.8953721306896,44.142,2260187,514.3242082
Eritrea,Africa,1977.491889676775,44.535,2512642,505.7538077
Eritrea,Africa,1983.4224389918975,43.89,2637297,524.8758493
Eritrea,Africa,1987.4346085657003,46.453,2915959,521.1341333
Eritrea,Africa,1993.0630271108635,49.991,3668440,582.8585102
Eritrea,Africa,1997.2123259274492,53.378,4058319,913.47079
Eritrea,Africa,2003.366008210231,55.24,4414865,765.3500015
Eritrea,Africa,2005.945963536345,58.04,4906585,641.3695236
Ethiopia,Africa,1952.004039889574,34.078,20860941,362.1462796
Ethiopia,Africa,1956.4851913480936,36.667,22815614,378.9041632
Ethiopia,Africa,1962.2056351830088,40.059,25145372,419.4564161
Ethiopia,Africa,1967.3088047129465,42.115,27860297,516.1186438
Ethiopia,Africa,1970.9922317202747,43.515,30770372,566.2439442
Ethiopia,Africa,1977.821700203416,44.51,34617799,556.8083834
Ethiopia,Africa,1981.4486511521075,44.916,38111756,577.8607471
Ethiopia,Africa,1987.746332966498,46.684,42999530,573.7413142
Ethiopia,Africa,1992.3225118044038,48.091,52088559,421.3534653
Ethiopia,Africa,1998.4479503977193,49.402,59861301,515.8894013
Ethiopia,Africa,2001.2422722673577,50.725,67946797,530.0535319
Ethiopia,Africa,2007.5227819544064,52.947,76511887,690.8055759
Finland,Europe,1951.9240540190265,66.55,4090500,6424.519071
Finland,Europe,1958.080573251799,67.49,4324000,7545.415386
Finland,Europe,1962.35606307998,68.75,4491443,9371.842561
Finland,Europe,1965.8964261899162,69.83,4605744,10921.63626
Finland,Europe,1971.2183523935084,70.87,4639657,14358.8759
Finland,Europe,1978.1235852791185,72.52,4738902,15605.42283
Finland,Europe,1982.5787427316557,74.55,4826933,18533.15761
Finland,Europe,1986.99447979463,74.83,4931729,21141.01223
Finland,Europe,1991.4094227929213,75.7,5041039,20647.16499
Finland,Europe,1996.1999388953889,77.13,5134406,23723.9502
Finland,Europe,2002.6180930088838,78.37,5193039,28204.59057
Finland,Europe,2008.1605565725674,79.313,5238460,33207.0844
France,Europe,1951.0207833650798,67.41,42459667,7029.809327
France,Europe,1956.0084418169956,68.93,44310863,8662.834898
France,Europe,1962.3067066614756,70.51,47124000,10560.48553
France,Europe,1967.4747165560682,71.55,49569000,12999.91766
France,Europe,1972.0975907783595,72.38,51732000,16107.19171
France,Europe,1975.6680525165286,73.83,53165019,18292.63514
France,Europe,1981.4133793146784,74.89,54433565,20293.89746
France,Europe,1985.725960238036,76.34,55630100,22066.44214
France,Europe,1993.16549044116,77.46,57374179,24703.79615
France,Europe,1995.8895939383674,78.64,58623428,25889.78487
France,Europe,2003.123785703653,79.59,59925035,28926.03234
France,Europe,2008.3360353246394,80.657,61083916,30470.0167
Gabon,Africa,1951.1346925758476,37.003,420702,4293.476475
Gabon,Africa,1956.118559229316,38.999,434904,4976.198099
Gabon,Africa,1962.3141325334723,40.489,455661,6631.459222
Gabon,Africa,1966.9383154815384,44.598,489004,8358.761987
Gabon,Africa,1971.9015909176019,48.69,537977,11401.94841
Gabon,Africa,1978.363029522038,52.79,706367,21745.57328
Gabon,Africa,1981.141612824387,56.564,753874,15113.36194
Gabon,Africa,1986.7493880707123,60.19,880397,11864.40844
Gabon,Africa,1991.9046934268963,61.366,985739,13522.15752
Gabon,Africa,1997.1042400561191,60.461,1126189,14722.84188
Gabon,Africa,2001.4368614645066,56.761,1299304,12521.71392
Gabon,Africa,2007.602994631352,56.735,1454867,13206.48452
Gambia,Africa,1950.5961376237074,30.0,284320,485.2306591
Gambia,Africa,1955.992279314818,32.065,323150,520.9267111
Gambia,Africa,1961.0776286006878,33.896,374020,599.650276
Gambia,Africa,1967.4002303709844,35.857,439593,734.7829124
Gambia,Africa,1971.2012805479235,38.308,517101,756.0868363
Gambia,Africa,1976.0128657553068,41.842,608274,884.7552507
Gambia,Africa,1983.4568944674813,45.58,715523,835.8096108
Gambia,Africa,1985.7975998981458,49.265,848406,611.6588611
Gambia,Africa,1993.3153903789607,52.644,1025384,665.6244126
Gambia,Africa,1995.5230692203465,55.861,1235767,653.7301704
Gambia,Africa,2002.2624546095185,58.041,1457766,660.5855997
Gambia,Africa,2006.8052501708269,59.448,1688359,752.7497265
Germany,Europe,1951.0779171284537,67.5,69145952,7144.114393
Germany,Europe,1957.8467691097496,69.1,71019069,10187.82665
Germany,Europe,1961.9778376012498,70.3,73739117,12902.46291
Germany,Europe,1968.23337251224,70.8,76368453,14745.62561
Germany,Europe,1970.9006425409268,71.0,78717088,18016.18027
Germany,Europe,1977.5411677335267,72.5,78160773,20512.92123
Germany,Europe,1982.5353328544136,73.8,78335266,22031.53274
Germany,Europe,1987.1608675983919,74.847,77718298,24639.18566
Germany,Europe,1992.2281189827106,76.07,80597764,26505.30317
Germany,Europe,1997.4805195897745,77.34,82011073,27788.88416
Germany,Europe,2002.4016158178213,78.67,82350671,30035.80198
Germany,Europe,2006.8704802917525,79.406,82400996,32170.37442
Ghana,Africa,1952.4479802710887,43.149,5581001,911.2989371
Ghana,Africa,1956.9882483418583,44.779,6391288,1043.561537
Ghana,Africa,1960.5673332901129,46.452,7355248,1190.041118
Ghana,Africa,1966.407975037398,48.072,8490213,1125.69716
Ghana,Africa,1971.1687939665533,49.875,9354120,1178.223708
Ghana,Africa,1976.469568185742,51.756,10538093,993.2239571
Ghana,Africa,1982.080430101461,53.744,11400338,876.032569
Ghana,Africa,1985.9093331631416,55.729,14168101,847.0061135
Ghana,Africa,1993.1035043483137,57.501,16278738,925.060154
Ghana,Africa,1998.0794623135084,58.556,18418288,1005.245812
Ghana,Africa,2001.0593337676323,58.453,20550751,1111.984578
Ghana,Africa,2008.0189601358625,60.022,22873338,1327.60891
Greece,Europe,1952.6101348780562,65.86,7733250,3530.690067
Greece,Europe,1957.28111289084,67.86,8096218,4916.299889
Greece,Europe,1962.5273450369332,69.51,8448233,6017.190733
Greece,Europe,1968.441745750123,71.0,8716441,8513.097016
Greece,Europe,1972.061084986203,72.34,8888628,12724.82957
Greece,Europe,1976.2273050020851,73.68,9308479,14195.52428
Greece,Europe,1982.7581484698435,75.24,9786480,15268.42089
Greece,Europe,1986.7040596875304,76.67,9974490,16120.52839
Greece,Europe,1990.5800119552032,77.03,10325429,17541.49634
Greece,Europe,1996.1988945359658,77.869,10502372,18747.69814
Greece,Europe,2002.26013862255,78.256,10603863,22514.2548
Greece,Europe,2007.5519214161113,79.483,10706290,27538.41188
Guatemala,Americas,1952.738095204578,42.023,3146381,2428.237769
Guatemala,Americas,1956.614019017052,44.142,3640876,2617.155967
Guatemala,Americas,1963.3328623433367,46.954,4208858,2750.364446
Guatemala,Americas,1968.3391943005226,50.016,4690773,3242.531147
Guatemala,Americas,1970.9869145002342,53.738,5149581,4031.408271
Guatemala,Americas,1978.1323705183697,56.029,5703430,4879.992748
Guatemala,Americas,1982.1537165814555,58.137,6395630,4820.49479
Guatemala,Americas,1986.6668095599412,60.782,7326406,4246.485974
Guatemala,Americas,1990.65529853867,63.373,8486949,4439.45084
Guatemala,Americas,1997.394455242797,66.322,9803875,4684.313807
Guatemala,Americas,2002.7987774510552,68.978,11178650,4858.347495
Guatemala,Americas,2005.8677078171838,70.259,12572928,5186.050003
Guinea,Africa,1950.915981388706,33.609,2664249,510.1964923
Guinea,Africa,1957.870347084681,34.558,2876726,576.2670245
Guinea,Africa,1962.741675646719,35.753,3140003,686.3736739
Guinea,Africa,1966.1414306146971,37.197,3451418,708.7595409
Guinea,Africa,1971.1857149638163,38.842,3811387,741.6662307
Guinea,Africa,1977.1023930941549,40.762,4227026,874.6858643
Guinea,Africa,1982.3937860206843,42.891,4710497,857.2503577
Guinea,Africa,1986.7123242944947,45.552,5650262,805.5724718
Guinea,Africa,1993.0536324273858,48.576,6990574,794.3484384
Guinea,Africa,1997.8556928319763,51.455,8048834,869.4497668
Guinea,Africa,2002.5392398231654,53.676,8807818,945.5835837
Guinea,Africa,2008.2975405450861,56.007,9947814,942.6542111
Guinea-Bissau,Africa,1952.1958123152208,32.5,580653,299.850319
Guinea-Bissau,Africa,1958.0581353781197,33.489,601095,431.7904566
Guinea-Bissau,Africa,1960.577934084477,34.488,627820,522.0343725
Guinea-Bissau,Africa,1967.6467141124838,35.492,601287,715.5806402
Guinea-Bissau,Africa,1972.5362208286424,36.486,625361,820.2245876
Guinea-Bissau,Africa,1976.0679391062465,37.465,745228,764.7259628
Guinea-Bissau,Africa,1983.3726397124567,39.327,825987,838.1239671
Guinea-Bissau,Africa,1988.0478530605628,41.245,927524,736.4153921
Guinea-Bissau,Africa,1992.592219385394,43.266,1050938,745.5398706
Guinea-Bissau,Africa,1996.4260404743545,44.873,1193708,796.6644681
Guinea-Bissau,Africa,2001.0664168353765,45.504,1332459,575.7047176
Guinea-Bissau,Africa,2007.419258044462,46.388,1472041,579.231743
Haiti,Americas,1952.2736705535806,37.579,3201488,1840.366939
Haiti,Americas,1958.2936015699,40.696,3507701,1726.887882
Haiti,Americas,1961.798525371443,43.59,3880130,1796.589032
Haiti,Americas,1966.76270009057,46.243,4318137,1452.057666
Haiti,Americas,1973.0780962213405,48.042,4698301,1654.456946
Haiti,Americas,1976.056693444159,49.923,4908554,1874.298931
Haiti,Americas,1982.8469688467233,51.461,5198399,2011.159549
Haiti,Americas,1987.7193427456123,53.636,5756203,1823.015995
Haiti,Americas,1990.5815788325945,55.089,6326682,1456.309517
Haiti,Americas,1997.9199140971862,56.671,6913545,1341.726931
Haiti,Americas,2003.1491684650778,58.137,7607651,1270.364932
Haiti,Americas,2007.8507455223526,60.916,8502814,1201.637154
Honduras,Americas,1951.3294475441578,41.912,1517453,2194.926204
Honduras,Americas,1957.1741217132394,44.665,1770390,2220.487682
Honduras,Americas,1961.8282285725547,48.041,2090162,2291.156835
Honduras,Americas,1966.8547341338867,50.924,2500689,2538.269358
Honduras,Americas,1971.0592124196723,53.884,2965146,2529.842345
Honduras,Americas,1976.3782555480175,57.402,3055235,3203.208066
Honduras,Americas,1981.989072503863,60.909,3669448,3121.760794
Honduras,Americas,1987.29849262883,64.492,4372203,3023.096699
Honduras,Americas,1990.6763783621577,66.399,5077347,3081.694603
Honduras,Americas,1998.275414240721,67.659,5867957,3160.454906
Honduras,Americas,2002.9159364653306,68.565,6677328,3099.72866
Honduras,Americas,2007.05438802883,70.198,7483763,3548.330846
"Hong Kong, China",Asia,1951.0913566768697,60.96,2125900,3054.421209
"Hong Kong, China",Asia,1957.0134301590845,64.75,2736300,3629.076457
"Hong Kong, China",Asia,1961.8423147976036,67.65,3305200,4692.648272
"Hong Kong, China",Asia,1967.7484708287936,70.0,3722800,6197.962814
"Hong Kong, China",Asia,1972.3518134143533,72.0,4115700,8315.928145
"Hong Kong, China",Asia,1978.0380249588668,73.6,4583700,11186.14125
"Hong Kong, China",Asia,1982.6017208163382,75.45,5264500,14560.53051
"Hong Kong, China",Asia,1985.989978352936,76.2,5584510,20038.47269
"Hong Kong, China",Asia,1992.5991685831243,77.601,5829696,24757.60301
"Hong Kong, China",Asia,1996.7607533448202,80.0,6495918,28377.63219
"Hong Kong, China",Asia,2002.3791545185632,81.495,6762476,30209.01516
"Hong Kong, China",Asia,2007.1842905495016,82.208,6980412,39724.97867
Hungary,Europe,1953.4059637272776,64.03,9504000,5263.673816
Hungary,Europe,1957.8532783685146,66.41,9839000,6040.180011
Hungary,Europe,1962.9271369916287,67.96,10063000,7550.359877
Hungary,Europe,1967.3510029381132,69.5,10223422,9326.64467
Hungary,Europe,1972.1954610448868,69.76,10394091,10168.65611
Hungary,Europe,1977.6053822974054,69.95,10637171,11674.83737
Hungary,Europe,1981.3876589761358,69.39,10705535,12545.99066
Hungary,Europe,1985.6990484032933,69.58,10612740,12986.47998
Hungary,Europe,1991.3172355937465,69.17,10348684,10535.62855
Hungary,Europe,1998.0757453889116,71.04,10244684,11712.7768
Hungary,Europe,2002.678363876282,72.59,10083313,14843.93556
Hungary,Europe,2005.7304700283723,73.338,9956108,18008.94444
Iceland,Europe,1951.6543272793567,72.49,147962,7267.688428
Iceland,Europe,1956.2560949129665,73.47,165110,9244.001412
Iceland,Europe,1961.005273372908,73.68,182053,10350.15906
Iceland,Europe,1967.80963648384,73.73,198676,13319.89568
Iceland,Europe,1970.6559041952187,74.46,209275,15798.06362
Iceland,Europe,1977.2646504059935,76.11,221823,19654.96247
Iceland,Europe,1982.219613513814,76.99,233997,23269.6075
Iceland,Europe,1985.9177030320639,77.23,244676,26923.20628
Iceland,Europe,1992.9004239521307,78.77,259012,25144.39201
Iceland,Europe,1995.9385768442394,78.95,271192,28061.09966
Iceland,Europe,2002.753042202962,80.5,288030,31163.20196
Iceland,Europe,2007.3770033339647,81.757,301931,36180.78919
India,Asia,1952.8004418870426,37.373,372000000,546.5657493
India,Asia,1958.343236751678,40.249,409000000,590.061996
India,Asia,1960.7052011395517,43.605,454000000,658.3471509
India,Asia,1965.998545133059,47.193,506000000,700.7706107
India,Asia,1972.7952601831712,50.651,567000000,724.032527
India,Asia,1976.0527913430824,54.208,634000000,813.337323
India,Asia,1980.8653040845727,56.596,708000000,855.7235377
India,Asia,1987.6132646946978,58.553,788000000,976.5126756
India,Asia,1991.6304565536677,60.223,872000000,1164.406809
India,Asia,1998.1830045331744,61.765,959000000,1458.817442
India,Asia,2003.2765010030737,62.879,1034172547,1746.769454
India,Asia,2005.7908714459297,64.698,1110396331,2452.210407
Indonesia,Asia,1950.9166260691768,37.468,82052000,749.6816546
Indonesia,Asia,1956.6193832385613,39.918,90124000,858.9002707
Indonesia,Asia,1961.9063395748542,42.518,99028000,849.2897701
Indonesia,Asia,1967.9809007426063,45.964,109343000,762.4317721
Indonesia,Asia,1972.5139898939367,49.203,121282000,1111.107907
Indonesia,Asia,1976.421984828419,52.702,136725000,1382.702056
Indonesia,Asia,1982.7323458924398,56.159,153343000,1516.872988
Indonesia,Asia,1985.799683284542,60.137,169276000,1748.356961
Indonesia,Asia,1992.0769119960773,62.681,184816000,2383.140898
Indonesia,Asia,1997.615847427785,66.041,199278000,3119.335603
Indonesia,Asia,2002.7416700351507,68.588,211060000,2873.91287
Indonesia,Asia,2006.412145615656,70.65,223547000,3540.651564
Iran,Asia,1952.36946970204,44.869,17272000,3035.326002
Iran,Asia,1956.020881348689,47.181,19792000,3290.257643
Iran,Asia,1960.7103231023623,49.325,22874000,4187.329802
Iran,Asia,1967.7534961894262,52.469,26538000,5906.731805
Iran,Asia,1970.7968247470442,55.234,30614000,9613.818607
Iran,Asia,1975.8025792379262,57.702,35480679,11888.59508
Iran,Asia,1981.523409716391,59.62,43072751,7608.334602
Iran,Asia,1987.2456362952673,63.04,51889696,6642.881371
Iran,Asia,1991.923577246893,65.742,60397973,7235.653188
Iran,Asia,1996.9104519269968,68.042,63327987,8263.590301
Iran,Asia,2003.4687406911178,69.451,66907826,9240.761975
Iran,Asia,2006.2246628089251,70.964,69453570,11605.71449
Iraq,Asia,1951.4544326256682,45.32,5441766,4129.766056
Iraq,Asia,1958.16464731245,48.437,6248643,6229.333562
Iraq,Asia,1962.7239693731476,51.457,7240260,8341.737815
Iraq,Asia,1966.7935588137157,54.459,8519282,8931.459811
Iraq,Asia,1973.461644669922,56.95,10061506,9576.037596
Iraq,Asia,1975.8776444391106,60.413,11882916,14688.23507
Iraq,Asia,1982.5514750757682,62.038,14173318,14517.90711
Iraq,Asia,1987.3972145615649,65.044,16543189,11643.57268
Iraq,Asia,1990.8616529570534,59.461,17861905,3745.640687
Iraq,Asia,1996.5600041457171,58.811,20775703,3076.239795
Iraq,Asia,2002.754789626561,57.046,24001816,4390.717312
Iraq,Asia,2006.754630275002,59.545,27499638,4471.061906
Ireland,Europe,1951.1599886890608,66.91,2952156,5210.280328
Ireland,Europe,1956.1991838260833,68.9,2878220,5599.077872
Ireland,Europe,1962.0216854302437,70.29,2830000,6631.597314
Ireland,Europe,1968.201426337855,71.08,2900100,7655.568963
Ireland,Europe,1970.9366031246932,71.28,3024400,9530.772896
Ireland,Europe,1975.6761650425342,72.03,3271900,11150.98113
Ireland,Europe,1982.0017986686546,73.1,3480000,12618.32141
Ireland,Europe,1988.116492242858,74.36,3539900,13872.86652
Ireland,Europe,1990.8756897073695,75.467,3557761,17558.81555
Ireland,Europe,1996.4577329649387,76.122,3667233,24521.94713
Ireland,Europe,2003.0958149582418,77.783,3879155,34077.04939
Ireland,Europe,2006.7631795300204,78.885,4109086,40675.99635
Israel,Asia,1951.0173188896588,65.39,1620914,4086.522128
Israel,Asia,1955.645948536531,67.84,1944401,5385.278451
Israel,Asia,1962.1812418283912,69.39,2310904,7105.630706
Israel,Asia,1967.1584101071858,70.75,2693585,8393.741404
Israel,Asia,1972.7367896015985,71.63,3095893,12786.93223
Israel,Asia,1976.433434214592,73.06,3495918,13306.61921
Israel,Asia,1981.9129491039416,74.45,3858421,15367.0292
Israel,Asia,1988.2747248236292,75.6,4203148,17122.47986
Israel,Asia,1992.909536225252,76.93,4936550,18051.52254
Israel,Asia,1997.104104777758,78.269,5531387,20896.60924
Israel,Asia,2002.957699486181,79.696,6029529,21905.59514
Israel,Asia,2006.7339970024702,80.745,6426679,25523.2771
Italy,Europe,1951.9276777352409,65.94,47666000,4931.404155
Italy,Europe,1958.2787573553815,67.81,49182000,6248.656232
Italy,Europe,1961.3157013934347,69.24,50843200,8243.58234
Italy,Europe,1967.432220269746,71.06,52667100,10022.40131
Italy,Europe,1973.1590302730497,72.19,54365564,12269.27378
Italy,Europe,1977.050992592126,73.48,56059245,14255.98475
Italy,Europe,1982.4313365009648,74.98,56535636,16537.4835
Italy,Europe,1987.7594864644348,76.42,56729703,19207.23482
Italy,Europe,1991.5466601055998,77.44,56840847,22013.64486
Italy,Europe,1996.463665689774,78.82,57479469,24675.02446
Italy,Europe,2002.1176199428628,80.24,57926999,27968.09817
Italy,Europe,2005.7736148062593,80.546,58147733,28569.7197
Jamaica,Americas,1952.7222293869734,58.53,1426095,2898.530881
Jamaica,Americas,1957.4597340960263,62.61,1535090,4756.525781
Jamaica,Americas,1963.1917459383549,65.61,1665128,5246.107524
Jamaica,Americas,1967.1757086222729,67.51,1861096,6124.703451
Jamaica,Americas,1970.6559373734608,69.0,1997616,7433.889293
Jamaica,Americas,1976.044857365503,70.11,2156814,6650.195573
Jamaica,Americas,1980.9960851572534,71.21,2298309,6068.05135
Jamaica,Americas,1987.8053110441053,71.77,2326606,6351.237495
Jamaica,Americas,1993.032365410038,71.766,2378618,7404.923685
Jamaica,Americas,1998.096025232083,72.262,2531311,7121.924704
Jamaica,Americas,2002.6015470893733,72.047,2664659,6994.774861
Jamaica,Americas,2007.422463632173,72.567,2780132,7320.880262
Japan,Asia,1950.9136572577713,63.03,86459025,3216.956347
Japan,Asia,1956.5436027475037,65.5,91563009,4317.694365
Japan,Asia,1961.1865062034226,68.73,95831757,6576.649461
Japan,Asia,1968.2927603150517,71.43,100825279,9847.788607
Japan,Asia,1970.8497629087196,73.42,107188273,14778.78636
Japan,Asia,1975.5938423862635,75.38,113872473,16610.37701
Japan,Asia,1981.2855915775813,77.11,118454974,19384.10571
Japan,Asia,1987.7311014241027,78.67,122091325,22375.94189
Japan,Asia,1992.6398412483159,79.36,124329269,26824.89511
Japan,Asia,1996.4662426625255,80.69,125956499,28816.58499
Japan,Asia,2002.014705254522,82.0,127065841,28604.5919
Japan,Asia,2007.824712641021,82.603,127467972,31656.06806
Jordan,Asia,1952.5547307034515,43.158,607914,1546.907807
Jordan,Asia,1958.469916417712,45.669,746559,1886.080591
Jordan,Asia,1961.0206070998936,48.126,933559,2348.009158
Jordan,Asia,1965.6564871868688,51.629,1255058,2741.796252
Jordan,Asia,1971.1963336454003,56.528,1613551,2110.856309
Jordan,Asia,1975.6374041188583,61.134,1937652,2852.351568
Jordan,Asia,1980.9875314008984,63.739,2347031,4161.415959
Jordan,Asia,1986.9290708960725,65.869,2820042,4448.679912
Jordan,Asia,1991.7921220459068,68.015,3867409,3431.593647
Jordan,Asia,1995.5232181233105,69.772,4526235,3645.379572
Jordan,Asia,2002.2358846055101,71.263,5307470,3844.917194
Jordan,Asia,2007.5695934315972,72.535,6053193,4519.461171
Kenya,Africa,1950.7746905573576,42.27,6464046,853.540919
Kenya,Africa,1955.59792229436,44.686,7454779,944.4383152
Kenya,Africa,1961.8247749810644,47.949,8678557,896.9663732
Kenya,Africa,1965.8693850214083,50.654,10191512,1056.736457
Kenya,Africa,1973.4743875695142,53.559,12044785,1222.359968
Kenya,Africa,1976.9123796767449,56.155,14500404,1267.613204
Kenya,Africa,1982.011555595864,58.766,17661452,1348.225791
Kenya,Africa,1987.6095184909625,59.339,21198082,1361.936856
Kenya,Africa,1991.086032630847,59.285,25020539,1341.921721
Kenya,Africa,1997.0035768102007,54.407,28263827,1360.485021
Kenya,Africa,2002.0932051916645,50.992,31386842,1287.514732
Kenya,Africa,2008.3146428333798,54.11,35610177,1463.249282
"Korea, Dem. Rep.",Asia,1950.7793367420402,50.056,8865488,1088.277758
"Korea, Dem. Rep.",Asia,1958.1259430349273,54.081,9411381,1571.134655
"Korea, Dem. Rep.",Asia,1962.2108119886868,56.656,10917494,1621.693598
"Korea, Dem. Rep.",Asia,1965.5147924683688,59.942,12617009,2143.540609
"Korea, Dem. Rep.",Asia,1973.2496828759984,63.983,14781241,3701.621503
"Korea, Dem. Rep.",Asia,1977.2101538025709,67.159,16325320,4106.301249
"Korea, Dem. Rep.",Asia,1982.7909349613828,69.1,17647518,4106.525293
"Korea, Dem. Rep.",Asia,1988.1943440540892,70.647,19067554,4106.492315
"Korea, Dem. Rep.",Asia,1991.8420578629416,69.978,20711375,3726.063507
"Korea, Dem. Rep.",Asia,1997.535450975603,67.727,21585105,1690.756814
"Korea, Dem. Rep.",Asia,2001.8437366190392,66.662,22215365,1646.758151
"Korea, Dem. Rep.",Asia,2005.8762102026606,67.297,23301725,1593.06548
"Korea, Rep.",Asia,1953.0788221866314,47.453,20947571,1030.592226
"Korea, Rep.",Asia,1957.0566491966729,52.681,22611552,1487.593537
"Korea, Rep.",Asia,1962.0282938604555,55.292,26420307,1536.344387
"Korea, Rep.",Asia,1967.7117176271665,57.716,30131000,2029.228142
"Korea, Rep.",Asia,1971.7111168262343,62.612,33505000,3030.87665
"Korea, Rep.",Asia,1978.2095356368309,64.766,36436000,4657.22102
"Korea, Rep.",Asia,1980.9072728969604,67.123,39326000,5622.942464
"Korea, Rep.",Asia,1988.3618774807135,69.81,41622000,8533.088805
"Korea, Rep.",Asia,1990.7984044752466,72.244,43805450,12104.27872
"Korea, Rep.",Asia,1998.241581917398,74.647,46173816,15993.52796
"Korea, Rep.",Asia,2002.3193879409082,77.045,47969150,19233.98818
"Korea, Rep.",Asia,2008.2871440952056,78.623,49044790,23348.13973
Kuwait,Asia,1951.2873011348058,55.565,160000,108382.3529
Kuwait,Asia,1955.744686931682,58.033,212846,113523.1329
Kuwait,Asia,1960.6498605504623,60.47,358266,95458.11176
Kuwait,Asia,1966.9465824858296,64.624,575003,80894.88326
Kuwait,Asia,1972.5659314853604,67.712,841934,109347.867
